x,y,z
8.581241607666015625e+01,-5.953589630126953125e+01,2.178331146240234375e+02
8.597326660156250000e+01,-5.937260818481445312e+01,2.174772796630859375e+02
8.613738250732421875e+01,-5.920639801025390625e+01,2.171242980957031250e+02
8.630492401123046875e+01,-5.903718566894531250e+01,2.167743377685546875e+02
8.647605133056640625e+01,-5.886488723754882812e+01,2.164275054931640625e+02
8.665077972412109375e+01,-5.868947982788085938e+01,2.160838928222656250e+02
8.682899475097656250e+01,-5.851097488403320312e+01,2.157435150146484375e+02
8.701060485839843750e+01,-5.832938003540039062e+01,2.154064483642578125e+02
8.719549560546875000e+01,-5.814471054077148438e+01,2.150726776123046875e+02
8.738358306884765625e+01,-5.795697402954101562e+01,2.147422790527343750e+02
8.757474517822265625e+01,-5.776618957519531250e+01,2.144152526855468750e+02
8.776889038085937500e+01,-5.757236862182617188e+01,2.140916595458984375e+02
8.796591186523437500e+01,-5.737551498413085938e+01,2.137715148925781250e+02
8.816571044921875000e+01,-5.717565155029296875e+01,2.134548645019531250e+02
8.836817932128906250e+01,-5.697278213500976562e+01,2.131417388916015625e+02
8.857321929931640625e+01,-5.676692199707031250e+01,2.128321685791015625e+02
8.878072357177734375e+01,-5.655808639526367188e+01,2.125261840820312500e+02
8.899060058593750000e+01,-5.634628295898437500e+01,2.122238311767578125e+02
8.920272827148437500e+01,-5.613152313232421875e+01,2.119251251220703125e+02
8.941702270507812500e+01,-5.591382217407226562e+01,2.116301269531250000e+02
8.963336944580078125e+01,-5.569319152832031250e+01,2.113388519287109375e+02
8.985166931152343750e+01,-5.546964263916015625e+01,2.110513305664062500e+02
9.007181549072265625e+01,-5.524318695068359375e+01,2.107676239013671875e+02
9.029372406005859375e+01,-5.501383590698242188e+01,2.104877319335937500e+02
9.051731872558593750e+01,-5.478159713745117188e+01,2.102116851806640625e+02
9.074253082275390625e+01,-5.454647827148437500e+01,2.099395294189453125e+02
9.096930694580078125e+01,-5.430848693847656250e+01,2.096712799072265625e+02
9.119757080078125000e+01,-5.406762695312500000e+01,2.094069671630859375e+02
9.142726898193359375e+01,-5.382390213012695312e+01,2.091466064453125000e+02
9.165832519531250000e+01,-5.357732772827148438e+01,2.088902435302734375e+02
9.189068603515625000e+01,-5.332790374755859375e+01,2.086378784179687500e+02
9.212427520751953125e+01,-5.307563781738281250e+01,2.083895568847656250e+02
9.235903930664062500e+01,-5.282053756713867188e+01,2.081453094482421875e+02
9.259490966796875000e+01,-5.256261062622070312e+01,2.079051361083984375e+02
9.283180999755859375e+01,-5.230186462402343750e+01,2.076690979003906250e+02
9.306969451904296875e+01,-5.203829956054687500e+01,2.074371795654296875e+02
9.330848693847656250e+01,-5.177193069458007812e+01,2.072094573974609375e+02
9.354812622070312500e+01,-5.150276184082031250e+01,2.069859161376953125e+02
9.378854370117187500e+01,-5.123079681396484375e+01,2.067665863037109375e+02
9.402968597412109375e+01,-5.095604324340820312e+01,2.065515136718750000e+02
9.427146911621093750e+01,-5.067850875854492188e+01,2.063407287597656250e+02
9.451384735107421875e+01,-5.039820480346679688e+01,2.061342315673828125e+02
9.475678253173828125e+01,-5.011515808105468750e+01,2.059320831298828125e+02
9.500026702880859375e+01,-4.982941818237304688e+01,2.057343750000000000e+02
9.524428558349609375e+01,-4.954103469848632812e+01,2.055411834716796875e+02
9.548883819580078125e+01,-4.925006484985351562e+01,2.053525543212890625e+02
9.573391723632812500e+01,-4.895655822753906250e+01,2.051686096191406250e+02
9.597951507568359375e+01,-4.866056060791015625e+01,2.049893951416015625e+02
9.622562408447265625e+01,-4.836212921142578125e+01,2.048149871826171875e+02
9.647223663330078125e+01,-4.806130981445312500e+01,2.046454772949218750e+02
9.671933746337890625e+01,-4.775815582275390625e+01,2.044809265136718750e+02
9.696693420410156250e+01,-4.745272064208984375e+01,2.043214263916015625e+02
9.721501922607421875e+01,-4.714505386352539062e+01,2.041670379638671875e+02
9.746356964111328125e+01,-4.683520126342773438e+01,2.040178680419921875e+02
9.771258544921875000e+01,-4.652322387695312500e+01,2.038739471435546875e+02
9.796206665039062500e+01,-4.620916366577148438e+01,2.037353820800781250e+02
9.821199798583984375e+01,-4.589307403564453125e+01,2.036022491455078125e+02
9.846237182617187500e+01,-4.557500839233398438e+01,2.034746246337890625e+02
9.871318817138671875e+01,-4.525502014160156250e+01,2.033525695800781250e+02
9.896443176269531250e+01,-4.493315124511718750e+01,2.032361755371093750e+02
9.921609497070312500e+01,-4.460947036743164062e+01,2.031255187988281250e+02
9.946816253662109375e+01,-4.428407287597656250e+01,2.030206298828125000e+02
9.972060394287109375e+01,-4.395706176757812500e+01,2.029215698242187500e+02
9.997339630126953125e+01,-4.362854385375976562e+01,2.028283996582031250e+02
1.002265243530273438e+02,-4.329862594604492188e+01,2.027411651611328125e+02
1.004799499511718750e+02,-4.296741104125976562e+01,2.026598968505859375e+02
1.007336654663085938e+02,-4.263500213623046875e+01,2.025846710205078125e+02
1.009876480102539062e+02,-4.230150604248046875e+01,2.025155334472656250e+02
1.012418594360351562e+02,-4.196702957153320312e+01,2.024525146484375000e+02
1.014962921142578125e+02,-4.163167572021484375e+01,2.023956756591796875e+02
1.017509078979492188e+02,-4.129555130004882812e+01,2.023450775146484375e+02
1.020056991577148438e+02,-4.095875930786132812e+01,2.023007507324218750e+02
1.022606353759765625e+02,-4.062140655517578125e+01,2.022627563476562500e+02
1.025156936645507812e+02,-4.028359603881835938e+01,2.022311401367187500e+02
1.027708511352539062e+02,-3.994543838500976562e+01,2.022059631347656250e+02
1.030260848999023438e+02,-3.960702896118164062e+01,2.021872558593750000e+02
1.032813720703125000e+02,-3.926848220825195312e+01,2.021750946044921875e+02
1.035366897583007812e+02,-3.892989730834960938e+01,2.021694946289062500e+02
1.037920150756835938e+02,-3.859138107299804688e+01,2.021705322265625000e+02
1.040472869873046875e+02,-3.825298309326171875e+01,2.021781311035156250e+02
1.043024215698242188e+02,-3.791471481323242188e+01,2.021921844482421875e+02
1.045573348999023438e+02,-3.757658767700195312e+01,2.022125396728515625e+02
1.048119354248046875e+02,-3.723860168457031250e+01,2.022390441894531250e+02
1.050661315917968750e+02,-3.690076828002929688e+01,2.022715759277343750e+02
1.053198471069335938e+02,-3.656309509277343750e+01,2.023099975585937500e+02
1.055729827880859375e+02,-3.622558975219726562e+01,2.023541564941406250e+02
1.058254623413085938e+02,-3.588825607299804688e+01,2.024039154052734375e+02
1.060771865844726562e+02,-3.555110168457031250e+01,2.024591369628906250e+02
1.063280792236328125e+02,-3.521413803100585938e+01,2.025196685791015625e+02
1.065780410766601562e+02,-3.487736511230468750e+01,2.025854034423828125e+02
1.068269958496093750e+02,-3.454079818725585938e+01,2.026561737060546875e+02
1.070748519897460938e+02,-3.420444107055664062e+01,2.027318420410156250e+02
1.073215179443359375e+02,-3.386830139160156250e+01,2.028122711181640625e+02
1.075669097900390625e+02,-3.353238296508789062e+01,2.028973388671875000e+02
1.078109436035156250e+02,-3.319669723510742188e+01,2.029868774414062500e+02
1.080535278320312500e+02,-3.286124801635742188e+01,2.030807647705078125e+02
1.082945709228515625e+02,-3.252604675292968750e+01,2.031788635253906250e+02
1.085339889526367188e+02,-3.219106674194335938e+01,2.032809906005859375e+02
1.087716674804687500e+02,-3.185616683959960938e+01,2.033868255615234375e+02
1.090075073242187500e+02,-3.152117156982421875e+01,2.034960174560546875e+02
1.092413940429687500e+02,-3.118590736389160156e+01,2.036082305908203125e+02
1.094732131958007812e+02,-3.085020446777343750e+01,2.037230987548828125e+02
1.097028579711914062e+02,-3.051388931274414062e+01,2.038403015136718750e+02
1.099302139282226562e+02,-3.017678833007812500e+01,2.039594573974609375e+02
1.101551818847656250e+02,-2.983873176574707031e+01,2.040802307128906250e+02
1.103776473999023438e+02,-2.949954414367675781e+01,2.042022705078125000e+02
1.105974960327148438e+02,-2.915905189514160156e+01,2.043252258300781250e+02
1.108146209716796875e+02,-2.881708717346191406e+01,2.044487609863281250e+02
1.110289077758789062e+02,-2.847347259521484375e+01,2.045725097656250000e+02
1.112402572631835938e+02,-2.812803840637207031e+01,2.046961212158203125e+02
1.114485549926757812e+02,-2.778061103820800781e+01,2.048192749023437500e+02
1.116536865234375000e+02,-2.743101882934570312e+01,2.049415740966796875e+02
1.118555374145507812e+02,-2.707908630371093750e+01,2.050627136230468750e+02
1.120540161132812500e+02,-2.672464561462402344e+01,2.051823120117187500e+02
1.122489929199218750e+02,-2.636751937866210938e+01,2.053000488281250000e+02
1.124403762817382812e+02,-2.600754165649414062e+01,2.054155578613281250e+02
1.126281204223632812e+02,-2.564465522766113281e+01,2.055285797119140625e+02
1.128122711181640625e+02,-2.527893829345703125e+01,2.056389617919921875e+02
1.129928894042968750e+02,-2.491047286987304688e+01,2.057465209960937500e+02
1.131700134277343750e+02,-2.453934288024902344e+01,2.058511199951171875e+02
1.133437042236328125e+02,-2.416562843322753906e+01,2.059526062011718750e+02
1.135140151977539062e+02,-2.378941726684570312e+01,2.060507965087890625e+02
1.136809844970703125e+02,-2.341078758239746094e+01,2.061455535888671875e+02
1.138446807861328125e+02,-2.302982711791992188e+01,2.062367095947265625e+02
1.140051422119140625e+02,-2.264661598205566406e+01,2.063241119384765625e+02
1.141624221801757812e+02,-2.226123809814453125e+01,2.064075927734375000e+02
1.143165740966796875e+02,-2.187377548217773438e+01,2.064869995117187500e+02
1.144676513671875000e+02,-2.148431396484375000e+01,2.065621795654296875e+02
1.146156997680664062e+02,-2.109293365478515625e+01,2.066329650878906250e+02
1.147607803344726562e+02,-2.069972038269042969e+01,2.066992034912109375e+02
1.149029312133789062e+02,-2.030475425720214844e+01,2.067607421875000000e+02
1.150422210693359375e+02,-1.990812110900878906e+01,2.068173980712890625e+02
1.151786804199218750e+02,-1.950990295410156250e+01,2.068690338134765625e+02
1.153123703002929688e+02,-1.911018371582031250e+01,2.069154815673828125e+02
1.154433670043945312e+02,-1.870905113220214844e+01,2.069566192626953125e+02
1.155717926025390625e+02,-1.830661201477050781e+01,2.069923706054687500e+02
1.156978073120117188e+02,-1.790298271179199219e+01,2.070226593017578125e+02
1.158215484619140625e+02,-1.749827575683593750e+01,2.070474700927734375e+02
1.159431686401367188e+02,-1.709259986877441406e+01,2.070667266845703125e+02
1.160628204345703125e+02,-1.668607330322265625e+01,2.070803833007812500e+02
1.161806488037109375e+02,-1.627880477905273438e+01,2.070883789062500000e+02
1.162967910766601562e+02,-1.587090969085693359e+01,2.070906677246093750e+02
1.164114151000976562e+02,-1.546249961853027344e+01,2.070872039794921875e+02
1.165246582031250000e+02,-1.505368804931640625e+01,2.070779266357421875e+02
1.166366653442382812e+02,-1.464458751678466797e+01,2.070627746582031250e+02
1.167475891113281250e+02,-1.423531150817871094e+01,2.070417175292968750e+02
1.168575820922851562e+02,-1.382597160339355469e+01,2.070146789550781250e+02
1.169667816162109375e+02,-1.341668224334716797e+01,2.069816131591796875e+02
1.170753479003906250e+02,-1.300755500793457031e+01,2.069424743652343750e+02
1.171834182739257812e+02,-1.259870338439941406e+01,2.068972167968750000e+02
1.172911529541015625e+02,-1.219023990631103516e+01,2.068457641601562500e+02
1.173986892700195312e+02,-1.178227806091308594e+01,2.067880706787109375e+02
1.175061721801757812e+02,-1.137493038177490234e+01,2.067241058349609375e+02
1.176136627197265625e+02,-1.096835899353027344e+01,2.066537170410156250e+02
1.177210769653320312e+02,-1.056278133392333984e+01,2.065767822265625000e+02
1.178283233642578125e+02,-1.015841960906982422e+01,2.064930725097656250e+02
1.179353332519531250e+02,-9.755497932434082031e+00,2.064024200439453125e+02
1.180420150756835938e+02,-9.354237556457519531e+00,2.063046569824218750e+02
1.181482849121093750e+02,-8.954861640930175781e+00,2.061995849609375000e+02
1.182540512084960938e+02,-8.557593345642089844e+00,2.060870361328125000e+02
1.183592453002929688e+02,-8.162653923034667969e+00,2.059668121337890625e+02
1.184637756347656250e+02,-7.770267963409423828e+00,2.058387451171875000e+02
1.185675506591796875e+02,-7.380656719207763672e+00,2.057026519775390625e+02
1.186705017089843750e+02,-6.994043350219726562e+00,2.055583343505859375e+02
1.187725296020507812e+02,-6.610650539398193359e+00,2.054056243896484375e+02
1.188735580444335938e+02,-6.230700969696044922e+00,2.052443389892578125e+02
1.189735031127929688e+02,-5.854417324066162109e+00,2.050743103027343750e+02
1.190722732543945312e+02,-5.482021808624267578e+00,2.048953247070312500e+02
1.191697998046875000e+02,-5.113737583160400391e+00,2.047072296142578125e+02
1.192659835815429688e+02,-4.749787330627441406e+00,2.045098266601562500e+02
1.193607482910156250e+02,-4.390393257141113281e+00,2.043029327392578125e+02
1.194540023803710938e+02,-4.035780906677246094e+00,2.040864105224609375e+02
1.195456542968750000e+02,-3.686191320419311523e+00,2.038603973388671875e+02
1.196356048583984375e+02,-3.341869592666625977e+00,2.036250457763671875e+02
1.197237548828125000e+02,-3.003061294555664062e+00,2.033805694580078125e+02
1.198099975585937500e+02,-2.670011997222900391e+00,2.031271667480468750e+02
1.198942413330078125e+02,-2.342967033386230469e+00,2.028650207519531250e+02
1.199763793945312500e+02,-2.022172451019287109e+00,2.025943145751953125e+02
1.200563125610351562e+02,-1.707873463630676270e+00,2.023152618408203125e+02
1.201339416503906250e+02,-1.400315642356872559e+00,2.020280303955078125e+02
1.202091751098632812e+02,-1.099744439125061035e+00,2.017328338623046875e+02
1.202818984985351562e+02,-8.064056634902954102e-01,2.014298400878906250e+02
1.203520278930664062e+02,-5.205445885658264160e-01,2.011192779541015625e+02
1.204194488525390625e+02,-2.424069195985794067e-01,2.008013000488281250e+02
1.204840698242187500e+02,2.776187099516391754e-02,2.004761352539062500e+02
1.205457916259765625e+02,2.897162139415740967e-01,2.001439514160156250e+02
1.206045150756835938e+02,5.432105660438537598e-01,1.998049468994140625e+02
1.206601333618164062e+02,7.879994511604309082e-01,1.994593048095703125e+02
1.207125473022460938e+02,1.023837208747863770e+00,1.991072387695312500e+02
1.207616653442382812e+02,1.250479698181152344e+00,1.987489166259765625e+02
1.208074035644531250e+02,1.467793107032775879e+00,1.983845977783203125e+02
1.208497314453125000e+02,1.675839424133300781e+00,1.980145721435546875e+02
1.208886337280273438e+02,1.874700546264648438e+00,1.976391601562500000e+02
1.209240722656250000e+02,2.064458370208740234e+00,1.972586669921875000e+02
1.209560165405273438e+02,2.245194673538208008e+00,1.968734130859375000e+02
1.209844512939453125e+02,2.416991472244262695e+00,1.964837036132812500e+02
1.210093383789062500e+02,2.579930305480957031e+00,1.960898590087890625e+02
1.210306625366210938e+02,2.734093427658081055e+00,1.956921997070312500e+02
1.210483779907226562e+02,2.879562616348266602e+00,1.952910156250000000e+02
1.210624771118164062e+02,3.016419410705566406e+00,1.948866577148437500e+02
1.210729293823242188e+02,3.144746065139770508e+00,1.944794006347656250e+02
1.210796966552734375e+02,3.264624357223510742e+00,1.940695800781250000e+02
1.210827560424804688e+02,3.376136302947998047e+00,1.936575012207031250e+02
1.210820846557617188e+02,3.479363441467285156e+00,1.932434692382812500e+02
1.210776596069335938e+02,3.574387788772583008e+00,1.928278198242187500e+02
1.210694427490234375e+02,3.661291360855102539e+00,1.924108581542968750e+02
1.210574111938476562e+02,3.740155696868896484e+00,1.919928741455078125e+02
1.210415420532226562e+02,3.811063051223754883e+00,1.915742187500000000e+02
1.210218048095703125e+02,3.874129772186279297e+00,1.911551513671875000e+02
1.209982681274414062e+02,3.929728507995605469e+00,1.907358093261718750e+02
1.209710006713867188e+02,3.978345632553100586e+00,1.903162078857421875e+02
1.209400939941406250e+02,4.020468711853027344e+00,1.898964080810546875e+02
1.209056243896484375e+02,4.056584358215332031e+00,1.894764099121093750e+02
1.208676681518554688e+02,4.087179660797119141e+00,1.890562744140625000e+02
1.208263168334960938e+02,4.112741947174072266e+00,1.886360168457031250e+02
1.207816543579101562e+02,4.133758068084716797e+00,1.882156982421875000e+02
1.207337493896484375e+02,4.150714874267578125e+00,1.877953338623046875e+02
1.206826858520507812e+02,4.164100170135498047e+00,1.873749694824218750e+02
1.206285629272460938e+02,4.174400806427001953e+00,1.869546356201171875e+02
1.205714416503906250e+02,4.182103157043457031e+00,1.865343627929687500e+02
1.205114135742187500e+02,4.187695503234863281e+00,1.861141815185546875e+02
1.204485626220703125e+02,4.191663742065429688e+00,1.856941528320312500e+02
1.203829650878906250e+02,4.194495677947998047e+00,1.852742919921875000e+02
1.203147048950195312e+02,4.196678161621093750e+00,1.848546295166015625e+02
1.202438659667968750e+02,4.198698043823242188e+00,1.844352111816406250e+02
1.201705245971679688e+02,4.201043128967285156e+00,1.840160675048828125e+02
1.200947723388671875e+02,4.204199314117431641e+00,1.835972442626953125e+02
1.200166854858398438e+02,4.208619594573974609e+00,1.831787719726562500e+02
1.199363632202148438e+02,4.214670181274414062e+00,1.827607269287109375e+02
1.198539199829101562e+02,4.222706794738769531e+00,1.823431549072265625e+02
1.197694473266601562e+02,4.233083724975585938e+00,1.819261627197265625e+02
1.196830444335937500e+02,4.246156692504882812e+00,1.815098114013671875e+02
1.195948181152343750e+02,4.262280941009521484e+00,1.810941467285156250e+02
1.195048675537109375e+02,4.281810760498046875e+00,1.806792602539062500e+02
1.194132919311523438e+02,4.305100917816162109e+00,1.802652282714843750e+02
1.193201904296875000e+02,4.332507610321044922e+00,1.798520965576171875e+02
1.192256774902343750e+02,4.364385128021240234e+00,1.794399566650390625e+02
1.191298370361328125e+02,4.401088237762451172e+00,1.790288543701171875e+02
1.190327835083007812e+02,4.442972660064697266e+00,1.786188964843750000e+02
1.189346084594726562e+02,4.490392684936523438e+00,1.782101287841796875e+02
1.188354187011718750e+02,4.543704032897949219e+00,1.778026123046875000e+02
1.187353210449218750e+02,4.603260993957519531e+00,1.773964385986328125e+02
1.186343994140625000e+02,4.669419288635253906e+00,1.769916687011718750e+02
1.185327682495117188e+02,4.742533206939697266e+00,1.765883789062500000e+02
1.184305343627929688e+02,4.822958469390869141e+00,1.761866302490234375e+02
1.183277664184570312e+02,4.911004066467285156e+00,1.757864990234375000e+02
1.182244796752929688e+02,5.006611347198486328e+00,1.753880310058593750e+02
1.181205902099609375e+02,5.109542846679687500e+00,1.749913024902343750e+02
1.180160675048828125e+02,5.219561576843261719e+00,1.745963439941406250e+02
1.179108352661132812e+02,5.336429595947265625e+00,1.742032165527343750e+02
1.178048400878906250e+02,5.459908485412597656e+00,1.738119812011718750e+02
1.176980285644531250e+02,5.589761257171630859e+00,1.734226837158203125e+02
1.175903472900390625e+02,5.725749492645263672e+00,1.730353851318359375e+02
1.174817276000976562e+02,5.867635250091552734e+00,1.726501312255859375e+02
1.173721160888671875e+02,6.015181064605712891e+00,1.722669830322265625e+02
1.172614593505859375e+02,6.168149471282958984e+00,1.718859863281250000e+02
1.171496963500976562e+02,6.326302051544189453e+00,1.715071868896484375e+02
1.170367736816406250e+02,6.489400863647460938e+00,1.711306610107421875e+02
1.169226226806640625e+02,6.657208442687988281e+00,1.707564544677734375e+02
1.168072052001953125e+02,6.829486846923828125e+00,1.703846282958984375e+02
1.166904449462890625e+02,7.005998134613037109e+00,1.700152130126953125e+02
1.165722961425781250e+02,7.186504840850830078e+00,1.696482696533203125e+02
1.164526977539062500e+02,7.370769023895263672e+00,1.692838745117187500e+02
1.163315887451171875e+02,7.558552742004394531e+00,1.689220428466796875e+02
1.162089004516601562e+02,7.749622344970703125e+00,1.685628356933593750e+02
1.160844955444335938e+02,7.943754673004150391e+00,1.682061767578125000e+02
1.159582443237304688e+02,8.140727996826171875e+00,1.678520050048828125e+02
1.158300094604492188e+02,8.340318679809570312e+00,1.675002746582031250e+02
1.156996612548828125e+02,8.542305946350097656e+00,1.671509094238281250e+02
1.155670700073242188e+02,8.746467590332031250e+00,1.668038482666015625e+02
1.154320907592773438e+02,8.952581405639648438e+00,1.664590301513671875e+02
1.152945938110351562e+02,9.160424232482910156e+00,1.661164093017578125e+02
1.151544418334960938e+02,9.369774818420410156e+00,1.657759094238281250e+02
1.150115127563476562e+02,9.580410957336425781e+00,1.654374694824218750e+02
1.148656616210937500e+02,9.792110443115234375e+00,1.651010284423828125e+02
1.147167663574218750e+02,1.000465011596679688e+01,1.647665252685546875e+02
1.145646743774414062e+02,1.021780967712402344e+01,1.644338989257812500e+02
1.144092712402343750e+02,1.043136501312255859e+01,1.641030883789062500e+02
1.142504119873046875e+02,1.064509582519531250e+01,1.637740325927734375e+02
1.140879592895507812e+02,1.085877895355224609e+01,1.634466705322265625e+02
1.139217910766601562e+02,1.107219219207763672e+01,1.631209411621093750e+02
1.137517700195312500e+02,1.128511333465576172e+01,1.627967834472656250e+02
1.135777587890625000e+02,1.149732875823974609e+01,1.624741210937500000e+02
1.133997497558593750e+02,1.170870399475097656e+01,1.621529693603515625e+02
1.132177505493164062e+02,1.191915416717529297e+01,1.618333129882812500e+02
1.130317916870117188e+02,1.212859821319580078e+01,1.615151519775390625e+02
1.128419189453125000e+02,1.233695030212402344e+01,1.611985015869140625e+02
1.126481399536132812e+02,1.254412746429443359e+01,1.608833618164062500e+02
1.124504928588867188e+02,1.275004577636718750e+01,1.605697479248046875e+02
1.122490081787109375e+02,1.295462322235107422e+01,1.602576446533203125e+02
1.120437088012695312e+02,1.315777587890625000e+01,1.599470825195312500e+02
1.118346252441406250e+02,1.335941886901855469e+01,1.596380462646484375e+02
1.116217803955078125e+02,1.355946922302246094e+01,1.593305358886718750e+02
1.114052200317382812e+02,1.375784397125244141e+01,1.590245819091796875e+02
1.111849517822265625e+02,1.395445919036865234e+01,1.587201690673828125e+02
1.109610137939453125e+02,1.414923191070556641e+01,1.584173126220703125e+02
1.107334365844726562e+02,1.434207820892333984e+01,1.581160125732421875e+02
1.105022506713867188e+02,1.453291320800781250e+01,1.578162841796875000e+02
1.102674713134765625e+02,1.472165584564208984e+01,1.575181121826171875e+02
1.100291366577148438e+02,1.490822124481201172e+01,1.572215118408203125e+02
1.097872772216796875e+02,1.509252643585205078e+01,1.569264984130859375e+02
1.095419387817382812e+02,1.527453422546386719e+01,1.566330566406250000e+02
1.092932281494140625e+02,1.545431995391845703e+01,1.563411712646484375e+02
1.090412673950195312e+02,1.563197135925292969e+01,1.560508270263671875e+02
1.087861633300781250e+02,1.580757617950439453e+01,1.557619934082031250e+02
1.085280380249023438e+02,1.598122406005859375e+01,1.554746551513671875e+02
1.082669982910156250e+02,1.615300178527832031e+01,1.551887969970703125e+02
1.080031661987304688e+02,1.632299995422363281e+01,1.549043884277343750e+02
1.077366561889648438e+02,1.649130439758300781e+01,1.546214294433593750e+02
1.074675674438476562e+02,1.665800476074218750e+01,1.543398742675781250e+02
1.071960372924804688e+02,1.682319068908691406e+01,1.540597229003906250e+02
1.069221649169921875e+02,1.698694992065429688e+01,1.537809448242187500e+02
1.066460647583007812e+02,1.714937019348144531e+01,1.535035095214843750e+02
1.063678588867187500e+02,1.731053924560546875e+01,1.532274169921875000e+02
1.060876617431640625e+02,1.747054862976074219e+01,1.529526519775390625e+02
1.058055877685546875e+02,1.762948417663574219e+01,1.526791534423828125e+02
1.055217437744140625e+02,1.778743362426757812e+01,1.524069519042968750e+02
1.052362518310546875e+02,1.794448852539062500e+01,1.521359863281250000e+02
1.049492187500000000e+02,1.810073471069335938e+01,1.518662719726562500e+02
1.046607742309570312e+02,1.825626182556152344e+01,1.515977478027343750e+02
1.043710250854492188e+02,1.841117286682128906e+01,1.513303833007812500e+02
1.040800933837890625e+02,1.856557846069335938e+01,1.510641021728515625e+02
1.037881164550781250e+02,1.871958541870117188e+01,1.507988128662109375e+02
1.034952163696289062e+02,1.887330436706542969e+01,1.505344543457031250e+02
1.032015075683593750e+02,1.902684402465820312e+01,1.502709503173828125e+02
1.029071197509765625e+02,1.918031692504882812e+01,1.500082092285156250e+02
1.026121749877929688e+02,1.933382987976074219e+01,1.497461700439453125e+02
1.023167953491210938e+02,1.948749160766601562e+01,1.494847412109375000e+02
1.020211105346679688e+02,1.964141464233398438e+01,1.492238616943359375e+02
1.017252426147460938e+02,1.979570579528808594e+01,1.489634399414062500e+02
1.014293136596679688e+02,1.995047569274902344e+01,1.487034149169921875e+02
1.011334533691406250e+02,2.010583496093750000e+01,1.484436950683593750e+02
1.008377761840820312e+02,2.026189231872558594e+01,1.481842193603515625e+02
1.005424118041992188e+02,2.041875457763671875e+01,1.479249114990234375e+02
1.002474899291992188e+02,2.057653617858886719e+01,1.476656799316406250e+02
9.995312500000000000e+01,2.073534393310546875e+01,1.474064483642578125e+02
9.965943908691406250e+01,2.089528656005859375e+01,1.471471557617187500e+02
9.936656951904296875e+01,2.105647468566894531e+01,1.468877258300781250e+02
9.907461547851562500e+01,2.121897506713867188e+01,1.466280517578125000e+02
9.878366088867187500e+01,2.138275718688964844e+01,1.463680572509765625e+02
9.849377441406250000e+01,2.154777526855468750e+01,1.461076354980468750e+02
9.820503234863281250e+01,2.171398544311523438e+01,1.458466644287109375e+02
9.791751861572265625e+01,2.188134384155273438e+01,1.455850677490234375e+02
9.763128662109375000e+01,2.204980278015136719e+01,1.453227386474609375e+02
9.734642791748046875e+01,2.221932029724121094e+01,1.450595550537109375e+02
9.706301116943359375e+01,2.238985061645507812e+01,1.447954254150390625e+02
9.678111267089843750e+01,2.256134986877441406e+01,1.445302429199218750e+02
9.650080108642578125e+01,2.273377227783203125e+01,1.442639007568359375e+02
9.622215270996093750e+01,2.290707397460937500e+01,1.439963226318359375e+02
9.594524383544921875e+01,2.308120918273925781e+01,1.437273712158203125e+02
9.567015075683593750e+01,2.325613594055175781e+01,1.434569702148437500e+02
9.539694213867187500e+01,2.343180465698242188e+01,1.431850128173828125e+02
9.512569427490234375e+01,2.360817527770996094e+01,1.429113769531250000e+02
9.485647583007812500e+01,2.378520202636718750e+01,1.426359710693359375e+02
9.458937072753906250e+01,2.396283912658691406e+01,1.423587036132812500e+02
9.432444763183593750e+01,2.414104080200195312e+01,1.420794525146484375e+02
9.406178283691406250e+01,2.431975364685058594e+01,1.417981109619140625e+02
9.380146026611328125e+01,2.449878120422363281e+01,1.415145874023437500e+02
9.354356384277343750e+01,2.467785072326660156e+01,1.412287139892578125e+02
9.328819274902343750e+01,2.485668373107910156e+01,1.409403686523437500e+02
9.303542327880859375e+01,2.503500175476074219e+01,1.406493988037109375e+02
9.278535461425781250e+01,2.521252822875976562e+01,1.403556976318359375e+02
9.253807067871093750e+01,2.538898658752441406e+01,1.400590972900390625e+02
9.229366302490234375e+01,2.556410026550292969e+01,1.397594909667968750e+02
9.205222320556640625e+01,2.573758888244628906e+01,1.394567260742187500e+02
9.181383514404296875e+01,2.590917587280273438e+01,1.391506500244140625e+02
9.157858276367187500e+01,2.607858657836914062e+01,1.388411560058593750e+02
9.134656524658203125e+01,2.624554252624511719e+01,1.385281066894531250e+02
9.111787414550781250e+01,2.640976524353027344e+01,1.382113342285156250e+02
9.089258575439453125e+01,2.657097625732421875e+01,1.378907318115234375e+02
9.067079162597656250e+01,2.672890090942382812e+01,1.375661621093750000e+02
9.045259094238281250e+01,2.688326263427734375e+01,1.372374725341796875e+02
9.023806762695312500e+01,2.703378105163574219e+01,1.369045410156250000e+02
9.002730560302734375e+01,2.718017959594726562e+01,1.365672149658203125e+02
8.982040405273437500e+01,2.732218170166015625e+01,1.362253875732421875e+02
8.961739349365234375e+01,2.745952606201171875e+01,1.358789672851562500e+02
8.941822814941406250e+01,2.759199142456054688e+01,1.355281219482421875e+02
8.922282409667968750e+01,2.771936225891113281e+01,1.351730041503906250e+02
8.903109741210937500e+01,2.784142112731933594e+01,1.348137969970703125e+02
8.884297943115234375e+01,2.795795631408691406e+01,1.344506683349609375e+02
8.865838623046875000e+01,2.806875038146972656e+01,1.340837860107421875e+02
8.847724151611328125e+01,2.817358779907226562e+01,1.337133331298828125e+02
8.829946136474609375e+01,2.827225303649902344e+01,1.333394622802734375e+02
